mes,tienda_id,producto_id,producto,cantidad,precio_venta,total
2026-07,T09,P054,Smartwatch Apple Watch,16,4943.79,79100.64
2026-07,T09,P055,Smartwatch Samsung Galaxy,22,3000.78,66017.16
2026-07,T09,P056,Auriculares AirPods,24,3063.1,73514.4
2026-07,T09,P057,Cargador inalámbrico,11,3546.92,39016.12
2026-07,T09,P058,Funda protectora,17,1953.56,33210.52
2026-07,T09,P059,Power bank Anker,3,4119.13,12357.39
2026-07,T09,P060,Smartphone Motorola G84,13,2808.36,36508.68
2026-07,T09,P061,Aire acondicionado LG 12000BTU,17,1183.84,20125.28
2026-07,T09,P062,AC Samsung Inverter,3,1974.68,5924.04
2026-07,T09,P063,AC Midea 9000BTU,25,1094.48,27362.0
2026-07,T09,P064,Ventilador de pie,36,824.03,29665.08
2026-07,T09,P065,Ventilador de techo,39,774.62,30210.18
2026-07,T09,P066,Calefactor eléctrico,3,314.56,943.68
2026-07,T09,P067,Humidificador,2,1528.5,3057.0
2026-07,T09,P068,Deshumidificador,16,1414.68,22634.88
2026-07,T09,P069,Purificador de aire Xiaomi,14,1143.54,16009.56
2026-07,T09,P070,Climatizador evaporativo,36,1269.63,45706.68
2026-07,T09,P071,Calefón a gas,10,1204.56,12045.6
2026-07,T09,P072,Terma eléctrica,12,2046.94,24563.28
2026-07,T09,P073,Secadora de cabello Gama,6,293.29,1759.74
2026-07,T09,P074,Plancha de cabello Babyliss,15,478.17,7172.55
2026-07,T09,P075,Afeitadora Philips,4,499.24,1996.96
2026-07,T09,P076,Cortadora de cabello Wahl,29,757.46,21966.34
2026-07,T09,P077,Cepillo dental eléctrico,9,742.53,6682.77
2026-07,T09,P078,Depiladora Braun,50,537.43,26871.5
2026-07,T09,P079,Afeitadora Braun,30,823.96,24718.8
2026-07,T09,P080,Espejo con luz LED,65,761.75,49513.75
2026-07,T09,P081,Masajeador eléctrico,12,339.66,4075.92
2026-07,T09,P082,Rizadora Conair,65,831.79,54066.35
2026-07,T09,P083,Kit de manicura,42,160.67,6748.14
2026-07,T09,P084,Balanza digital,55,645.25,35488.75
2026-07,T09,P085,Cable HDMI 2m,71,723.77,51387.67
2026-07,T09,P086,Cable USB-C,26,502.44,13063.44
2026-07,T09,P087,Mouse inalámbrico,3,451.39,1354.17
2026-07,T09,P088,Teclado inalámbrico,14,871.52,12201.28
2026-07,T09,P089,Audífonos con micrófono,21,873.16,18336.36
2026-07,T09,P090,Soporte para TV,75,770.8,57810.0
2026-07,T09,P091,Regulador de voltaje,47,472.9,22226.3
2026-07,T09,P092,Estabilizador,37,132.72,4910.64
2026-07,T09,P093,UPS 1000VA,7,298.5,2089.5
2026-07,T09,P094,Hub USB multipuerto,77,488.71,37630.67
2026-07,T09,P095,Tarjeta SD 128GB,54,159.26,8600.04
2026-07,T09,P096,Memoria USB 64GB,8,692.99,5543.92
2026-07,T10,P001,Refrigeradora LG 340L,20,2683.86,53677.2
2026-07,T10,P002,Refrigeradora Samsung 450L,2,3888.72,7777.44
2026-07,T10,P003,Refrigeradora Bosch 280L,22,3461.09,76143.98
2026-07,T10,P004,Lavadora LG 15kg,9,3441.98,30977.82
2026-07,T10,P005,Lavadora Samsung 18kg,1,1893.74,1893.74
2026-07,T10,P006,Lavadora Whirlpool 14kg,8,2029.99,16239.92
2026-07,T10,P007,Secadora Electrolux 10kg,21,4433.71,93107.91
2026-07,T10,P008,Cocina a gas Indurama 4H,21,4266.75,89601.75
2026-07,T10,P009,Cocina eléctrica Mabe 4H,5,3856.95,19284.75
2026-07,T10,P010,Campana extractora Bosch,24,4498.87,107972.88
2026-07,T10,P011,Horno empotrado Electrolux,13,2894.84,37632.92
2026-07,T10,P012,Lavaplatos Frigidaire,18,1451.86,26133.48
2026-07,T10,P013,Smart TV LG 55,15,2323.3,34849.5
2026-07,T10,P014,Smart TV Samsung 65,16,3039.59,48633.44
2026-07,T10,P015,Smart TV Sony 75,16,2164.0,34624.0
2026-07,T10,P016,Smart TV TCL 50,11,2709.58,29805.38
2026-07,T10,P017,TV OLED LG 65,24,4092.37,98216.88
2026-07,T10,P018,Soundbar Samsung 5.1,21,3523.12,73985.52
2026-07,T10,P019,Soundbar JBL 2.1,20,3105.5,62110.0
2026-07,T10,P020,Home theater Sony,19,1281.64,24351.16
2026-07,T10,P021,Parlante Bluetooth JBL,1,3545.85,3545.85
2026-07,T10,P022,Audífonos Sony WH-1000,0,2399.69,0.0
2026-07,T10,P023,Barra Bose 900,22,2593.32,57053.04
2026-07,T10,P024,Receptor AV Yamaha,25,2515.95,62898.75
2026-07,T10,P025,Licuadora Oster 700W,67,560.29,37539.43
2026-07,T10,P026,Licuadora Philips 1000W,33,488.73,16128.09
2026-07,T10,P027,Microondas LG 32L,78,175.49,13688.22
2026-07,T10,P028,Microondas Panasonic 25L,8,495.21,3961.68
2026-07,T10,P029,Hervidor eléctrico Bosch,56,695.12,38926.72
2026-07,T10,P030,Cafetera DeLonghi,44,572.14,25174.16
2026-07,T10,P031,Freidora de aire Philips,65,482.65,31372.25
2026-07,T10,P032,Aspiradora Dyson V11,50,831.74,41587.0
2026-07,T10,P033,Plancha a vapor Rowenta,61,292.09,17817.49
2026-07,T10,P034,Batidora KitchenAid,76,424.37,32252.12
2026-07,T10,P035,Tostadora Oster,10,839.51,8395.1
2026-07,T10,P036,Purificador de agua,21,472.94,9931.74
2026-07,T10,P037,Laptop HP 15,22,2909.36,64005.92
2026-07,T10,P038,Laptop Lenovo ThinkPad,9,1283.74,11553.66
2026-07,T10,P039,Laptop Asus VivoBook,19,1940.93,36877.67
2026-07,T10,P040,Laptop Dell Inspiron,25,1625.7,40642.5
2026-07,T10,P041,Monitor LG 27,7,1361.33,9529.31
2026-07,T10,P042,Monitor Samsung 24,1,3525.39,3525.39
2026-07,T10,P043,Monitor BenQ 32,22,4126.52,90783.44
2026-07,T10,P044,Impresora Epson EcoTank,25,1538.5,38462.5
2026-07,T10,P045,Impresora HP LaserJet,16,3253.62,52057.92
2026-07,T10,P046,All-in-one Dell,24,2751.13,66027.12
2026-07,T10,P047,Mini PC Intel NUC,16,2790.97,44655.52
2026-07,T10,P048,Teclado mecánico Logitech,22,1955.46,43020.12
2026-07,T10,P049,Smartphone iPhone 15,20,4498.05,89961.0
2026-07,T10,P050,Smartphone Samsung S24,11,3357.35,36930.85
2026-07,T10,P051,Smartphone Xiaomi Redmi,16,2609.9,41758.4
2026-07,T10,P052,Tablet iPad 10,18,2665.39,47977.02
2026-07,T10,P053,Tablet Samsung Galaxy Tab,19,4689.64,89103.16
2026-07,T10,P054,Smartwatch Apple Watch,20,4943.79,98875.8
2026-07,T10,P055,Smartwatch Samsung Galaxy,13,3000.78,39010.14
2026-07,T10,P056,Auriculares AirPods,6,3063.1,18378.6
2026-07,T10,P057,Cargador inalámbrico,6,3546.92,21281.52
2026-07,T10,P058,Funda protectora,22,1953.56,42978.32
2026-07,T10,P059,Power bank Anker,9,4119.13,37072.17
2026-07,T10,P060,Smartphone Motorola G84,25,2808.36,70209.0
2026-07,T10,P061,Aire acondicionado LG 12000BTU,9,1183.84,10654.56
2026-07,T10,P062,AC Samsung Inverter,33,1974.68,65164.44
2026-07,T10,P063,AC Midea 9000BTU,5,1094.48,5472.4
2026-07,T10,P064,Ventilador de pie,12,824.03,9888.36
2026-07,T10,P065,Ventilador de techo,12,774.62,9295.44
2026-07,T10,P066,Calefactor eléctrico,0,314.56,0.0
2026-07,T10,P067,Humidificador,5,1528.5,7642.5
2026-07,T10,P068,Deshumidificador,25,1414.68,35367.0
2026-07,T10,P069,Purificador de aire Xiaomi,16,1143.54,18296.64
2026-07,T10,P070,Climatizador evaporativo,19,1269.63,24122.97
2026-07,T10,P071,Calefón a gas,30,1204.56,36136.8
2026-07,T10,P072,Terma eléctrica,24,2046.94,49126.56
2026-07,T10,P073,Secadora de cabello Gama,74,293.29,21703.46
2026-07,T10,P074,Plancha de cabello Babyliss,0,478.17,0.0
2026-07,T10,P075,Afeitadora Philips,72,499.24,35945.28
2026-07,T10,P076,Cortadora de cabello Wahl,41,757.46,31055.86
2026-07,T10,P077,Cepillo dental eléctrico,72,742.53,53462.16
2026-07,T10,P078,Depiladora Braun,26,537.43,13973.18
2026-07,T10,P079,Afeitadora Braun,17,823.96,14007.32
2026-07,T10,P080,Espejo con luz LED,62,761.75,47228.5
2026-07,T10,P081,Masajeador eléctrico,60,339.66,20379.6
2026-07,T10,P082,Rizadora Conair,42,831.79,34935.18
2026-07,T10,P083,Kit de manicura,21,160.67,3374.07
2026-07,T10,P084,Balanza digital,19,645.25,12259.75
2026-07,T10,P085,Cable HDMI 2m,5,723.77,3618.85
2026-07,T10,P086,Cable USB-C,26,502.44,13063.44
2026-07,T10,P087,Mouse inalámbrico,42,451.39,18958.38
2026-07,T10,P088,Teclado inalámbrico,7,871.52,6100.64
2026-07,T10,P089,Audífonos con micrófono,5,873.16,4365.8
2026-07,T10,P090,Soporte para TV,31,770.8,23894.8
2026-07,T10,P091,Regulador de voltaje,38,472.9,17970.2
2026-07,T10,P092,Estabilizador,1,132.72,132.72
2026-07,T10,P093,UPS 1000VA,27,298.5,8059.5
2026-07,T10,P094,Hub USB multipuerto,19,488.71,9285.49
2026-07,T10,P095,Tarjeta SD 128GB,21,159.26,3344.46
2026-07,T10,P096,Memoria USB 64GB,67,692.99,46430.33
2026-07,T11,P001,Refrigeradora LG 340L,16,2683.86,42941.76
2026-07,T11,P002,Refrigeradora Samsung 450L,24,3888.72,93329.28
2026-07,T11,P003,Refrigeradora Bosch 280L,2,3461.09,6922.18
2026-07,T11,P004,Lavadora LG 15kg,6,3441.98,20651.88
2026-07,T11,P005,Lavadora Samsung 18kg,7,1893.74,13256.18
2026-07,T11,P006,Lavadora Whirlpool 14kg,20,2029.99,40599.8
2026-07,T11,P007,Secadora Electrolux 10kg,20,4433.71,88674.2
2026-07,T11,P008,Cocina a gas Indurama 4H,22,4266.75,93868.5
2026-07,T11,P009,Cocina eléctrica Mabe 4H,12,3856.95,46283.4
2026-07,T11,P010,Campana extractora Bosch,5,4498.87,22494.35
2026-07,T11,P011,Horno empotrado Electrolux,5,2894.84,14474.2
2026-07,T11,P012,Lavaplatos Frigidaire,18,1451.86,26133.48
2026-07,T11,P013,Smart TV LG 55,25,2323.3,58082.5
2026-07,T11,P014,Smart TV Samsung 65,21,3039.59,63831.39
2026-07,T11,P015,Smart TV Sony 75,5,2164.0,10820.0
2026-07,T11,P016,Smart TV TCL 50,25,2709.58,67739.5
2026-07,T11,P017,TV OLED LG 65,16,4092.37,65477.92
2026-07,T11,P018,Soundbar Samsung 5.1,2,3523.12,7046.24
2026-07,T11,P019,Soundbar JBL 2.1,18,3105.5,55899.0
2026-07,T11,P020,Home theater Sony,20,1281.64,25632.8
2026-07,T11,P021,Parlante Bluetooth JBL,14,3545.85,49641.9
2026-07,T11,P022,Audífonos Sony WH-1000,7,2399.69,16797.83
2026-07,T11,P023,Barra Bose 900,7,2593.32,18153.24
2026-07,T11,P024,Receptor AV Yamaha,23,2515.95,57866.85
2026-07,T11,P025,Licuadora Oster 700W,36,560.29,20170.44
2026-07,T11,P026,Licuadora Philips 1000W,10,488.73,4887.3
2026-07,T11,P027,Microondas LG 32L,11,175.49,1930.39
2026-07,T11,P028,Microondas Panasonic 25L,72,495.21,35655.12
2026-07,T11,P029,Hervidor eléctrico Bosch,69,695.12,47963.28
2026-07,T11,P030,Cafetera DeLonghi,40,572.14,22885.6
2026-07,T11,P031,Freidora de aire Philips,52,482.65,25097.8
2026-07,T11,P032,Aspiradora Dyson V11,28,831.74,23288.72
2026-07,T11,P033,Plancha a vapor Rowenta,73,292.09,21322.57
2026-07,T11,P034,Batidora KitchenAid,75,424.37,31827.75
2026-07,T11,P035,Tostadora Oster,46,839.51,38617.46
2026-07,T11,P036,Purificador de agua,26,472.94,12296.44
2026-07,T11,P037,Laptop HP 15,9,2909.36,26184.24
2026-07,T11,P038,Laptop Lenovo ThinkPad,8,1283.74,10269.92
2026-07,T11,P039,Laptop Asus VivoBook,5,1940.93,9704.65
2026-07,T11,P040,Laptop Dell Inspiron,15,1625.7,24385.5
2026-07,T11,P041,Monitor LG 27,25,1361.33,34033.25
2026-07,T11,P042,Monitor Samsung 24,12,3525.39,42304.68
2026-07,T11,P043,Monitor BenQ 32,23,4126.52,94909.96
2026-07,T11,P044,Impresora Epson EcoTank,8,1538.5,12308.0
2026-07,T11,P045,Impresora HP LaserJet,15,3253.62,48804.3
2026-07,T11,P046,All-in-one Dell,6,2751.13,16506.78
2026-07,T11,P047,Mini PC Intel NUC,16,2790.97,44655.52
2026-07,T11,P048,Teclado mecánico Logitech,3,1955.46,5866.38
2026-07,T11,P049,Smartphone iPhone 15,12,4498.05,53976.6
2026-07,T11,P050,Smartphone Samsung S24,18,3357.35,60432.3
2026-07,T11,P051,Smartphone Xiaomi Redmi,25,2609.9,65247.5
2026-07,T11,P052,Tablet iPad 10,25,2665.39,66634.75
2026-07,T11,P053,Tablet Samsung Galaxy Tab,1,4689.64,4689.64
2026-07,T11,P054,Smartwatch Apple Watch,23,4943.79,113707.17
2026-07,T11,P055,Smartwatch Samsung Galaxy,20,3000.78,60015.6
2026-07,T11,P056,Auriculares AirPods,16,3063.1,49009.6
2026-07,T11,P057,Cargador inalámbrico,6,3546.92,21281.52
2026-07,T11,P058,Funda protectora,25,1953.56,48839.0
2026-07,T11,P059,Power bank Anker,12,4119.13,49429.56
2026-07,T11,P060,Smartphone Motorola G84,6,2808.36,16850.16
2026-07,T11,P061,Aire acondicionado LG 12000BTU,30,1183.84,35515.2
2026-07,T11,P062,AC Samsung Inverter,13,1974.68,25670.84
2026-07,T11,P063,AC Midea 9000BTU,1,1094.48,1094.48
2026-07,T11,P064,Ventilador de pie,26,824.03,21424.78
2026-07,T11,P065,Ventilador de techo,37,774.62,28660.94
2026-07,T11,P066,Calefactor eléctrico,35,314.56,11009.6
2026-07,T11,P067,Humidificador,18,1528.5,27513.0
2026-07,T11,P068,Deshumidificador,7,1414.68,9902.76
2026-07,T11,P069,Purificador de aire Xiaomi,40,1143.54,45741.6
2026-07,T11,P070,Climatizador evaporativo,15,1269.63,19044.45
2026-07,T11,P071,Calefón a gas,16,1204.56,19272.96
2026-07,T11,P072,Terma eléctrica,3,2046.94,6140.82
2026-07,T11,P073,Secadora de cabello Gama,59,293.29,17304.11
2026-07,T11,P074,Plancha de cabello Babyliss,16,478.17,7650.72
2026-07,T11,P075,Afeitadora Philips,40,499.24,19969.6
2026-07,T11,P076,Cortadora de cabello Wahl,5,757.46,3787.3
2026-07,T11,P077,Cepillo dental eléctrico,67,742.53,49749.51
2026-07,T11,P078,Depiladora Braun,43,537.43,23109.49
2026-07,T11,P079,Afeitadora Braun,26,823.96,21422.96
2026-07,T11,P080,Espejo con luz LED,77,761.75,58654.75
2026-07,T11,P081,Masajeador eléctrico,59,339.66,20039.94
2026-07,T11,P082,Rizadora Conair,65,831.79,54066.35
2026-07,T11,P083,Kit de manicura,68,160.67,10925.56
2026-07,T11,P084,Balanza digital,4,645.25,2581.0
2026-07,T11,P085,Cable HDMI 2m,0,723.77,0.0
2026-07,T11,P086,Cable USB-C,53,502.44,26629.32
2026-07,T11,P087,Mouse inalámbrico,51,451.39,23020.89
2026-07,T11,P088,Teclado inalámbrico,19,871.52,16558.88
2026-07,T11,P089,Audífonos con micrófono,41,873.16,35799.56
2026-07,T11,P090,Soporte para TV,30,770.8,23124.0
2026-07,T11,P091,Regulador de voltaje,43,472.9,20334.7
2026-07,T11,P092,Estabilizador,23,132.72,3052.56
2026-07,T11,P093,UPS 1000VA,73,298.5,21790.5
2026-07,T11,P094,Hub USB multipuerto,55,488.71,26879.05
2026-07,T11,P095,Tarjeta SD 128GB,48,159.26,7644.48
2026-07,T11,P096,Memoria USB 64GB,23,692.99,15938.77
2026-07,T12,P001,Refrigeradora LG 340L,15,2683.86,40257.9
2026-07,T12,P002,Refrigeradora Samsung 450L,5,3888.72,19443.6
2026-07,T12,P003,Refrigeradora Bosch 280L,25,3461.09,86527.25
2026-07,T12,P004,Lavadora LG 15kg,10,3441.98,34419.8
2026-07,T12,P005,Lavadora Samsung 18kg,1,1893.74,1893.74
2026-07,T12,P006,Lavadora Whirlpool 14kg,18,2029.99,36539.82
2026-07,T12,P007,Secadora Electrolux 10kg,1,4433.71,4433.71
2026-07,T12,P008,Cocina a gas Indurama 4H,7,4266.75,29867.25
2026-07,T12,P009,Cocina eléctrica Mabe 4H,23,3856.95,88709.85
2026-07,T12,P010,Campana extractora Bosch,15,4498.87,67483.05
2026-07,T12,P011,Horno empotrado Electrolux,7,2894.84,20263.88
2026-07,T12,P012,Lavaplatos Frigidaire,0,1451.86,0.0
2026-07,T12,P013,Smart TV LG 55,14,2323.3,32526.2
2026-07,T12,P014,Smart TV Samsung 65,12,3039.59,36475.08
2026-07,T12,P015,Smart TV Sony 75,3,2164.0,6492.0
2026-07,T12,P016,Smart TV TCL 50,4,2709.58,10838.32
2026-07,T12,P017,TV OLED LG 65,5,4092.37,20461.85
2026-07,T12,P018,Soundbar Samsung 5.1,22,3523.12,77508.64
2026-07,T12,P019,Soundbar JBL 2.1,2,3105.5,6211.0
2026-07,T12,P020,Home theater Sony,19,1281.64,24351.16
2026-07,T12,P021,Parlante Bluetooth JBL,14,3545.85,49641.9
2026-07,T12,P022,Audífonos Sony WH-1000,8,2399.69,19197.52
2026-07,T12,P023,Barra Bose 900,0,2593.32,0.0
2026-07,T12,P024,Receptor AV Yamaha,1,2515.95,2515.95
2026-07,T12,P025,Licuadora Oster 700W,73,560.29,40901.17
2026-07,T12,P026,Licuadora Philips 1000W,13,488.73,6353.49
2026-07,T12,P027,Microondas LG 32L,64,175.49,11231.36
2026-07,T12,P028,Microondas Panasonic 25L,38,495.21,18817.98
2026-07,T12,P029,Hervidor eléctrico Bosch,16,695.12,11121.92
2026-07,T12,P030,Cafetera DeLonghi,26,572.14,14875.64
2026-07,T12,P031,Freidora de aire Philips,59,482.65,28476.35
2026-07,T12,P032,Aspiradora Dyson V11,63,831.74,52399.62
2026-07,T12,P033,Plancha a vapor Rowenta,11,292.09,3212.99
2026-07,T12,P034,Batidora KitchenAid,69,424.37,29281.53
2026-07,T12,P035,Tostadora Oster,62,839.51,52049.62
2026-07,T12,P036,Purificador de agua,76,472.94,35943.44
2026-07,T12,P037,Laptop HP 15,24,2909.36,69824.64
2026-07,T12,P038,Laptop Lenovo ThinkPad,4,1283.74,5134.96
2026-07,T12,P039,Laptop Asus VivoBook,8,1940.93,15527.44
2026-07,T12,P040,Laptop Dell Inspiron,1,1625.7,1625.7
2026-07,T12,P041,Monitor LG 27,19,1361.33,25865.27
2026-07,T12,P042,Monitor Samsung 24,21,3525.39,74033.19
2026-07,T12,P043,Monitor BenQ 32,14,4126.52,57771.28
2026-07,T12,P044,Impresora Epson EcoTank,2,1538.5,3077.0
2026-07,T12,P045,Impresora HP LaserJet,6,3253.62,19521.72
2026-07,T12,P046,All-in-one Dell,0,2751.13,0.0
2026-07,T12,P047,Mini PC Intel NUC,13,2790.97,36282.61
2026-07,T12,P048,Teclado mecánico Logitech,4,1955.46,7821.84
2026-07,T12,P049,Smartphone iPhone 15,7,4498.05,31486.35
2026-07,T12,P050,Smartphone Samsung S24,13,3357.35,43645.55
2026-07,T12,P051,Smartphone Xiaomi Redmi,22,2609.9,57417.8
2026-07,T12,P052,Tablet iPad 10,13,2665.39,34650.07
2026-07,T12,P053,Tablet Samsung Galaxy Tab,1,4689.64,4689.64
2026-07,T12,P054,Smartwatch Apple Watch,16,4943.79,79100.64
2026-07,T12,P055,Smartwatch Samsung Galaxy,10,3000.78,30007.8
2026-07,T12,P056,Auriculares AirPods,19,3063.1,58198.9
2026-07,T12,P057,Cargador inalámbrico,16,3546.92,56750.72
2026-07,T12,P058,Funda protectora,20,1953.56,39071.2
2026-07,T12,P059,Power bank Anker,20,4119.13,82382.6
2026-07,T12,P060,Smartphone Motorola G84,18,2808.36,50550.48
2026-07,T12,P061,Aire acondicionado LG 12000BTU,29,1183.84,34331.36
2026-07,T12,P062,AC Samsung Inverter,31,1974.68,61215.08
2026-07,T12,P063,AC Midea 9000BTU,31,1094.48,33928.88
2026-07,T12,P064,Ventilador de pie,39,824.03,32137.17
2026-07,T12,P065,Ventilador de techo,32,774.62,24787.84
2026-07,T12,P066,Calefactor eléctrico,23,314.56,7234.88
2026-07,T12,P067,Humidificador,19,1528.5,29041.5
2026-07,T12,P068,Deshumidificador,6,1414.68,8488.08
2026-07,T12,P069,Purificador de aire Xiaomi,6,1143.54,6861.24
2026-07,T12,P070,Climatizador evaporativo,28,1269.63,35549.64
2026-07,T12,P071,Calefón a gas,14,1204.56,16863.84
2026-07,T12,P072,Terma eléctrica,25,2046.94,51173.5
2026-07,T12,P073,Secadora de cabello Gama,41,293.29,12024.89
2026-07,T12,P074,Plancha de cabello Babyliss,29,478.17,13866.93
2026-07,T12,P075,Afeitadora Philips,44,499.24,21966.56
2026-07,T12,P076,Cortadora de cabello Wahl,23,757.46,17421.58
2026-07,T12,P077,Cepillo dental eléctrico,66,742.53,49006.98
2026-07,T12,P078,Depiladora Braun,76,537.43,40844.68
2026-07,T12,P079,Afeitadora Braun,79,823.96,65092.84
2026-07,T12,P080,Espejo con luz LED,73,761.75,55607.75
2026-07,T12,P081,Masajeador eléctrico,46,339.66,15624.36
2026-07,T12,P082,Rizadora Conair,23,831.79,19131.17
2026-07,T12,P083,Kit de manicura,58,160.67,9318.86
2026-07,T12,P084,Balanza digital,40,645.25,25810.0
2026-07,T12,P085,Cable HDMI 2m,41,723.77,29674.57
2026-07,T12,P086,Cable USB-C,38,502.44,19092.72
2026-07,T12,P087,Mouse inalámbrico,69,451.39,31145.91
2026-07,T12,P088,Teclado inalámbrico,54,871.52,47062.08
2026-07,T12,P089,Audífonos con micrófono,35,873.16,30560.6
2026-07,T12,P090,Soporte para TV,9,770.8,6937.2
2026-07,T12,P091,Regulador de voltaje,23,472.9,10876.7
2026-07,T12,P092,Estabilizador,2,132.72,265.44
2026-07,T12,P093,UPS 1000VA,59,298.5,17611.5
2026-07,T12,P094,Hub USB multipuerto,57,488.71,27856.47
2026-07,T12,P095,Tarjeta SD 128GB,24,159.26,3822.24
2026-07,T12,P096,Memoria USB 64GB,25,692.99,17324.75
2026-07,T13,P001,Refrigeradora LG 340L,22,2683.86,59044.92
2026-07,T13,P002,Refrigeradora Samsung 450L,12,3888.72,46664.64
2026-07,T13,P003,Refrigeradora Bosch 280L,9,3461.09,31149.81
2026-07,T13,P004,Lavadora LG 15kg,25,3441.98,86049.5
2026-07,T13,P005,Lavadora Samsung 18kg,22,1893.74,41662.28
2026-07,T13,P006,Lavadora Whirlpool 14kg,21,2029.99,42629.79
2026-07,T13,P007,Secadora Electrolux 10kg,1,4433.71,4433.71
2026-07,T13,P008,Cocina a gas Indurama 4H,22,4266.75,93868.5
2026-07,T13,P009,Cocina eléctrica Mabe 4H,5,3856.95,19284.75
2026-07,T13,P010,Campana extractora Bosch,11,4498.87,49487.57
2026-07,T13,P011,Horno empotrado Electrolux,11,2894.84,31843.24
2026-07,T13,P012,Lavaplatos Frigidaire,10,1451.86,14518.6
2026-07,T13,P013,Smart TV LG 55,5,2323.3,11616.5
2026-07,T13,P014,Smart TV Samsung 65,3,3039.59,9118.77
2026-07,T13,P015,Smart TV Sony 75,2,2164.0,4328.0
2026-07,T13,P016,Smart TV TCL 50,17,2709.58,46062.86
2026-07,T13,P017,TV OLED LG 65,11,4092.37,45016.07
2026-07,T13,P018,Soundbar Samsung 5.1,19,3523.12,66939.28
2026-07,T13,P019,Soundbar JBL 2.1,4,3105.5,12422.0
2026-07,T13,P020,Home theater Sony,5,1281.64,6408.2
2026-07,T13,P021,Parlante Bluetooth JBL,22,3545.85,78008.7
2026-07,T13,P022,Audífonos Sony WH-1000,6,2399.69,14398.14
2026-07,T13,P023,Barra Bose 900,7,2593.32,18153.24
2026-07,T13,P024,Receptor AV Yamaha,9,2515.95,22643.55
2026-07,T13,P025,Licuadora Oster 700W,15,560.29,8404.35
2026-07,T13,P026,Licuadora Philips 1000W,43,488.73,21015.39
2026-07,T13,P027,Microondas LG 32L,29,175.49,5089.21
2026-07,T13,P028,Microondas Panasonic 25L,62,495.21,30703.02
2026-07,T13,P029,Hervidor eléctrico Bosch,75,695.12,52134.0
2026-07,T13,P030,Cafetera DeLonghi,11,572.14,6293.54
2026-07,T13,P031,Freidora de aire Philips,11,482.65,5309.15
2026-07,T13,P032,Aspiradora Dyson V11,77,831.74,64043.98
2026-07,T13,P033,Plancha a vapor Rowenta,6,292.09,1752.54
2026-07,T13,P034,Batidora KitchenAid,44,424.37,18672.28
2026-07,T13,P035,Tostadora Oster,17,839.51,14271.67
2026-07,T13,P036,Purificador de agua,28,472.94,13242.32
2026-07,T13,P037,Laptop HP 15,15,2909.36,43640.4
2026-07,T13,P038,Laptop Lenovo ThinkPad,20,1283.74,25674.8
2026-07,T13,P039,Laptop Asus VivoBook,9,1940.93,17468.37
2026-07,T13,P040,Laptop Dell Inspiron,21,1625.7,34139.7
2026-07,T13,P041,Monitor LG 27,18,1361.33,24503.94
2026-07,T13,P042,Monitor Samsung 24,7,3525.39,24677.73
2026-07,T13,P043,Monitor BenQ 32,25,4126.52,103163.0
2026-07,T13,P044,Impresora Epson EcoTank,25,1538.5,38462.5
2026-07,T13,P045,Impresora HP LaserJet,6,3253.62,19521.72
2026-07,T13,P046,All-in-one Dell,7,2751.13,19257.91
2026-07,T13,P047,Mini PC Intel NUC,12,2790.97,33491.64
2026-07,T13,P048,Teclado mecánico Logitech,9,1955.46,17599.14
2026-07,T13,P049,Smartphone iPhone 15,3,4498.05,13494.15
2026-07,T13,P050,Smartphone Samsung S24,17,3357.35,57074.95
2026-07,T13,P051,Smartphone Xiaomi Redmi,14,2609.9,36538.6
2026-07,T13,P052,Tablet iPad 10,18,2665.39,47977.02
2026-07,T13,P053,Tablet Samsung Galaxy Tab,17,4689.64,79723.88
2026-07,T13,P054,Smartwatch Apple Watch,4,4943.79,19775.16
2026-07,T13,P055,Smartwatch Samsung Galaxy,6,3000.78,18004.68
2026-07,T13,P056,Auriculares AirPods,14,3063.1,42883.4
2026-07,T13,P057,Cargador inalámbrico,6,3546.92,21281.52
2026-07,T13,P058,Funda protectora,12,1953.56,23442.72
2026-07,T13,P059,Power bank Anker,9,4119.13,37072.17
2026-07,T13,P060,Smartphone Motorola G84,19,2808.36,53358.84
2026-07,T13,P061,Aire acondicionado LG 12000BTU,19,1183.84,22492.96
2026-07,T13,P062,AC Samsung Inverter,29,1974.68,57265.72
2026-07,T13,P063,AC Midea 9000BTU,38,1094.48,41590.24
2026-07,T13,P064,Ventilador de pie,21,824.03,17304.63
2026-07,T13,P065,Ventilador de techo,11,774.62,8520.82
2026-07,T13,P066,Calefactor eléctrico,26,314.56,8178.56
2026-07,T13,P067,Humidificador,13,1528.5,19870.5
2026-07,T13,P068,Deshumidificador,23,1414.68,32537.64
2026-07,T13,P069,Purificador de aire Xiaomi,17,1143.54,19440.18
2026-07,T13,P070,Climatizador evaporativo,26,1269.63,33010.38
2026-07,T13,P071,Calefón a gas,21,1204.56,25295.76
2026-07,T13,P072,Terma eléctrica,5,2046.94,10234.7
2026-07,T13,P073,Secadora de cabello Gama,71,293.29,20823.59
2026-07,T13,P074,Plancha de cabello Babyliss,37,478.17,17692.29
2026-07,T13,P075,Afeitadora Philips,31,499.24,15476.44
2026-07,T13,P076,Cortadora de cabello Wahl,8,757.46,6059.68
2026-07,T13,P077,Cepillo dental eléctrico,11,742.53,8167.83
2026-07,T13,P078,Depiladora Braun,64,537.43,34395.52
2026-07,T13,P079,Afeitadora Braun,1,823.96,823.96
